website,link,price_crawled,price_DOP,title,rooms,bathrooms,location_crawled,sector,province,condition,current_use,square_footage,floor,elevator,buildable,construction_year,amenities,amount_amenities
supercasas,https://www.supercasas.com/apartamentos-alquiler-serralles/1306510/,"US$ 1,200/Mes",68103.72,Serralles,2.0,2.5,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,135,5,2,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gazebo-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,18,https://img.supercasas.com/AdsPhotos/800x600/0/9078712.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-arroyo-hondo-viejo/1305230/,"US$ 1,450/Mes",82291.99500000001,Arroyo Hondo Viejo,2.0,2.5,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,125,0,3,No,2023,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/9064931.jpg
supercasas,https://www.supercasas.com/oficinas-alquiler-evaristo-morales/1290662/,"US$ 1,600/Mes",90804.96,Evaristo Morales,4.0,2.0,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Comercial,130,2,0,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Cisterna-Control de Acceso-Cuarto de Servicio-Estudio-Family Room-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,15,https://img.supercasas.com/AdsPhotos/800x600/0/8910834.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1305371/,"US$ 1,300/Mes",73779.03,Bella Vista,2.0,2.0,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,100,0,3,No,2023,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Family Room-Gazebo-Gimnasio-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Sauna-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,24,https://img.supercasas.com/AdsPhotos/800x600/0/9066526.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-urbanizacion-real/1299212/,"US$ 1,100/Mes",62428.41,Urbanizacion Real,3.0,3.5,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,200,8,2,No,N/D,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,18,https://img.supercasas.com/AdsPhotos/800x600/0/9001362.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1295844/,US$ 800/Mes,45402.48,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75,0,3,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Sauna-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/8965793.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-bella-vista/1311069/,"US$ 1,700/Mes",96480.27,Bella Vista,3.0,2.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,190,0,3,No,2023,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Piscina-Planta El�ctrica-Pozo-Sat�lite-Sauna-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,27,https://img.supercasas.com/AdsPhotos/800x600/0/9127907.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1306826/,"US$ 2,600/Mes",147558.06,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,200,7,2,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/9082223.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-piantini/1289474/,"US$ 2,500/Mes",141882.75,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,145,0,3,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/8898787.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-julia/1290033/,"US$ 1,450/Mes",82291.99500000001,La Julia,1.0,2.0,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85,0,3,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,20,https://img.supercasas.com/AdsPhotos/800x600/0/8904378.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1306945/,"US$ 1,300/Mes",73779.03,Bella Vista,1.0,1.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,93,8,3,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Family Room-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/9083416.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-el-millon/1308563/,"US$ 1,100/Mes",62428.41,El Millon,2.0,2.5,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,135,0,2,No,2023,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/9101375.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1297744/,"US$ 1,200/Mes",68103.72,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85,7,3,No,2021,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Family Room-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/8985967.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1299644/,"US$ 1,700/Mes",96480.27,La Esperilla,3.0,3.5,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Remodelada,Residencial,260,0,2,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,20,https://img.supercasas.com/AdsPhotos/800x600/0/9005970.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-arroyo-hondo-viejo/1300371/,US$ 800/Mes,45402.48,Arroyo Hondo Viejo,1.0,1.5,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75,0,0,No,2023,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Sauna-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,23,https://img.supercasas.com/AdsPhotos/800x600/0/9041106.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-evaristo-morales/1297752/,"US$ 2,300/Mes",130532.13,Evaristo Morales,3.0,3.5,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,170,0,3,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,18,https://img.supercasas.com/AdsPhotos/800x600/0/8986084.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1271434/,"US$ 1,500/Mes",85129.65000000001,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,80,0,3,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Sauna-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/8706511.jpg
supercasas,https://www.supercasas.com/apartamentos-venta-y-alquiler-bella-vista/1293768/,"US$ 1,300/Mes",73779.03,Bella Vista,2.0,2.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,145,0,2,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Family Room-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,23,https://img.supercasas.com/AdsPhotos/800x600/0/8945024.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1306959/,"US$ 2,100/Mes",119181.51000000001,Bella Vista,3.0,3.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,185,6,3,No,2021,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Family Room-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,23,https://img.supercasas.com/AdsPhotos/800x600/0/9083568.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-bella-vista/1287417/,"US$ 1,300/Mes",73779.03,Bella Vista,3.0,3.5,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,200,0,2,No,N/D,1/2 Ba�o-Agua Potable-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Vestidores-Walk In Closet,20,https://img.supercasas.com/AdsPhotos/800x600/0/8875978.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1295371/,"US$ 1,500/Mes",85129.65000000001,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,90,0,3,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Family Room-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Sauna-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,24,https://img.supercasas.com/AdsPhotos/800x600/0/8960858.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1306973/,US$ 900/Mes,51077.79,La Esperilla,1.0,2.0,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,75,0,3,No,2023,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Cisterna-Control de Acceso-Estar Familiar-Family Room-Gazebo-Gimnasio-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,21,https://img.supercasas.com/AdsPhotos/800x600/0/9083705.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1308537/,"US$ 1,150/Mes",65266.065,Naco,2.0,2.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,155,0,3,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,23,https://img.supercasas.com/AdsPhotos/800x600/0/9101061.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1297879/,US$ 850/Mes,48240.135,Piantini,1.0,2.0,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85,0,3,No,2021,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Estudio-Family Room-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,22,https://img.supercasas.com/AdsPhotos/800x600/0/8987384.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1309816/,US$ 850/Mes,48240.135,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,0,0,0,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Lobby-Planta El�ctrica-Seguridad 24 Horas,7,https://img.supercasas.com/AdsPhotos/800x600/0/9114770.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1299985/,"US$ 2,300/Mes",130532.13,Piantini,2.0,2.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,146,0,3,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gazebo-Gimnasio-Lobby-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,20,https://img.supercasas.com/AdsPhotos/800x600/0/9009556.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-arroyo-hondo-viejo/1307694/,"US$ 1,300/Mes",73779.03,Arroyo Hondo Viejo,2.0,2.5,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,140,0,3,No,2023,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Estudio-Gazebo-Gimnasio-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Shutters-Terraza-Vestidores-Walk In Closet,23,https://img.supercasas.com/AdsPhotos/800x600/0/9091813.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1301964/,"US$ 1,600/Mes",90804.96,Piantini,3.0,3.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,215,3,1,No,2005,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,12,https://img.supercasas.com/AdsPhotos/800x600/0/9095467.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-zona-colonial/1299603/,"US$ 1,200/Mes",68103.72,Zona Colonial,3.0,2.5,"Zona Colonial, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,0,0,0,No,N/D,Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Balc�n-Control de Acceso-Gimnasio-Jacuzzi-Piscina-Planta El�ctrica-Seguridad 24 Horas-Terraza,11,https://img.supercasas.com/AdsPhotos/800x600/0/9005455.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1307043/,US$ 950/Mes,53915.445,La Esperilla,1.0,1.0,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,85,0,0,No,N/D,Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas,12,https://img.supercasas.com/AdsPhotos/800x600/0/9084497.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1303691/,"US$ 1,150/Mes",65266.065,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,0,3,0,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Planta El�ctrica-Seguridad 24 Horas,11,https://img.supercasas.com/AdsPhotos/800x600/0/9047831.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-los-cacicazgos/1309812/,"US$ 3,000/Mes",170259.30000000002,Los Cacicazgos,3.0,3.5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,214,0,0,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Cuarto de Servicio-Estar Familiar-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,17,https://img.supercasas.com/AdsPhotos/800x600/0/9114737.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-piantini/1289414/,"US$ 1,600/Mes",90804.96,Piantini,1.0,1.5,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,85,0,4,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Gimnasio-Jacuzzi-Lobby-Piscina-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,21,https://img.supercasas.com/AdsPhotos/800x600/0/8898150.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1301741/,US$ 900/Mes,51077.79,Naco,1.0,1.5,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,65,5,2,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Estar Familiar-Gazebo-Jacuzzi-Lobby-Picuzzi-Planta El�ctrica-Pozo-Seguridad 24 Horas-Terraza-Vestidores-Walk In Closet,20,https://img.supercasas.com/AdsPhotos/800x600/0/9027182.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-naco/1305198/,US$ 900/Mes,51077.79,Naco,1.0,1.0,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,65,0,0,No,N/D,Agua Potable-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica,5,https://img.supercasas.com/AdsPhotos/800x600/0/9064537.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-la-esperilla/1302908/,"US$ 1,050/Mes",59590.755000000005,La Esperilla,1.0,2.0,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Nueva,Residencial,72,6,0,No,2022,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area de Juegos Infantiles-Ascensor-Control de Acceso-Gimnasio-Jacuzzi-Lobby-Planta El�ctrica-Seguridad 24 Horas-Walk In Closet,12,https://img.supercasas.com/AdsPhotos/800x600/0/9039470.jpg
supercasas,https://www.supercasas.com/apartamentos-alquiler-malecon/1256231/,"US$ 1,500/Mes",85129.65000000001,Malecon,2.0,2.5,"Malecon, Santo Domingo Centro (D.N.), Santo Domingo",Santo Domingo Centro (D.N.),Santo Domingo,Segundo Uso,Residencial,130,0,0,No,N/D,1/2 Ba�o-Agua Potable-Aire Acondicionado-Area Servicio Independiente-Ascensor-Balc�n-Cisterna-Control de Acceso-Gimnasio-Lobby-Piscina-Planta El�ctrica-Seguridad 24 Horas,13,https://img.supercasas.com/AdsPhotos/800x600/0/8546890.jpg
